dataset,round,client_id,matrix_type,neighbor_type,mean_entropy,std_entropy,mean_js_to_global,mean_num_classes,class_coverage,class_coverage_ratio,same_dominant_class_ratio,mean_label_sim_to_client,client_entropy
UNSW,2,19,random,random_n,1.1185954642701184,0.5241714703475057,0.6264749356227483,6.333333333333333,10,1.0,0.0,0.07909691001730194,0.620604405884972
UNSW,2,20,random,topn,1.4349438221535957,0.29594565310666515,0.4934296321504772,8.666666666666666,10,1.0,0.0,0.30843014675470415,1.1646191568440238
UNSW,2,20,random,random_n,0.7372197866815542,0.556744206190188,0.6682508194842476,4.666666666666667,10,1.0,0.3333333333333333,0.2818910151766812,1.1646191568440238
UNSW,2,21,random,topn,0.9102526851144922,0.31302345162620593,0.4701380304072815,7.666666666666667,10,1.0,0.6666666666666666,0.7819070120245706,1.5403068243488547
UNSW,2,21,random,random_n,1.1344323658078597,0.2839313186247149,0.6211363182067786,7.666666666666667,10,1.0,0.0,0.27841293739729744,1.5403068243488547
UNSW,2,22,random,topn,1.4657477039085494,0.09823577011233983,0.6124170085634929,9.0,10,1.0,0.0,0.13086129892996287,1.0214075594107743
UNSW,2,22,random,random_n,1.250716152807726,0.2513046286307611,0.572656152675379,8.333333333333334,10,1.0,0.3333333333333333,0.41709257473413164,1.0214075594107743
UNSW,2,23,random,topn,1.0136812032922125,0.15512373570624813,0.6009083604578821,7.666666666666667,10,1.0,0.3333333333333333,0.5566919788586921,1.187873368654881
UNSW,2,23,random,random_n,1.0369487795208432,0.1828023704869546,0.5825163033576023,7.333333333333333,10,1.0,0.3333333333333333,0.5341850598696182,1.187873368654881
UNSW,2,24,random,topn,1.0686995580139875,0.3728774367936032,0.5151647876579555,8.666666666666666,10,1.0,0.0,0.1513696305466941,1.0140057679155223
UNSW,2,24,random,random_n,1.1920765943690605,0.38051401616478947,0.5236661272846732,7.0,10,1.0,0.6666666666666666,0.6938259960262666,1.0140057679155223
UNSW,2,25,random,topn,0.9888384343563269,0.33831702540644804,0.5919196643621709,7.666666666666667,10,1.0,0.0,0.16918808707601798,1.3452590146566168
UNSW,2,25,random,random_n,0.6527133335028023,0.49136836551487073,0.5339190639406212,6.0,10,1.0,0.0,0.10562070431411735,1.3452590146566168
UNSW,2,26,random,topn,0.7045373429672658,0.568662212987019,0.6430754041576304,5.333333333333333,9,0.9,0.0,0.1483491014847241,1.0089416943992031
UNSW,2,26,random,random_n,1.0813513529410619,0.3590544399826103,0.518957559103999,7.0,9,0.9,0.0,0.15875944121133598,1.0089416943992031
UNSW,2,27,random,topn,0.25981545139953927,0.3674345350833162,0.6442850338816312,2.3333333333333335,5,0.5,0.3333333333333333,0.418266229053738,0.705724687126456
UNSW,2,27,random,random_n,1.223080072425694,0.33777162617852285,0.5059087488834478,8.333333333333334,10,1.0,0.0,0.27446303901237584,0.705724687126456
UNSW,2,28,random,topn,0.9245863760596779,0.6736707607913253,0.5550877799575833,5.666666666666667,10,1.0,0.0,0.3180791381068108,1.4660983375448788
UNSW,2,28,random,random_n,1.0608665797118773,0.22138687975298035,0.5593824596413413,7.666666666666667,10,1.0,0.0,0.341634661031347,1.4660983375448788
UNSW,2,29,random,topn,1.1055158581764064,0.7823748779608415,0.44187712015412123,6.666666666666667,10,1.0,0.3333333333333333,0.7449639623885007,1.5858857595241524
UNSW,2,29,random,random_n,1.2872826165433517,0.20030955383989524,0.6352508518276458,8.333333333333334,10,1.0,0.0,0.3876155867079821,1.5858857595241524
UNSW,2,30,random,topn,0.9916242228177939,0.4017289195785184,0.5777453928754922,8.666666666666666,10,1.0,0.3333333333333333,0.4675110003774014,0.7959587416037536
UNSW,2,30,random,random_n,1.3982556955267078,0.17895329359759543,0.510314719737732,9.0,10,1.0,0.3333333333333333,0.6011739920763127,0.7959587416037536
UNSW,2,31,random,topn,0.8159710998717276,0.3244449081757424,0.5607544869798909,6.0,9,0.9,0.3333333333333333,0.7243491697179437,1.4325519240824531
UNSW,2,31,random,random_n,1.2308731186153865,0.3273982172465642,0.513704147393831,9.0,10,1.0,0.0,0.5201515098042823,1.4325519240824531
UNSW,2,32,random,topn,1.0235248970394724,0.4529558296236251,0.5437689564676722,8.0,10,1.0,0.0,0.46834983822730664,1.4720669388230196
UNSW,2,32,random,random_n,0.546666498136641,0.4161988743764093,0.7590870341450614,4.666666666666667,9,0.9,0.0,0.3060422675383625,1.4720669388230196
UNSW,2,33,random,topn,1.1856577255451037,0.38751846281270214,0.5170304315569297,7.333333333333333,10,1.0,0.6666666666666666,0.5631838684860248,0.9344006471922099
UNSW,2,33,random,random_n,1.015824011541797,0.32268289000715916,0.5546049867858129,8.0,10,1.0,0.3333333333333333,0.3485470360364997,0.9344006471922099
UNSW,2,34,random,topn,1.3137411004305848,0.3110674542617404,0.4825353070388608,8.333333333333334,10,1.0,0.3333333333333333,0.4666343148412886,0.44944692046029017
UNSW,2,34,random,random_n,1.2599663710024194,0.31020451300525376,0.5336659181349674,8.666666666666666,10,1.0,0.6666666666666666,0.6186609517723551,0.44944692046029017
UNSW,2,35,random,topn,1.2691909816038622,0.28650402696049326,0.4390333164762447,7.333333333333333,10,1.0,0.0,0.35888265639876044,0.48879996171483997
UNSW,2,35,random,random_n,1.2302874835903717,0.25588708416804246,0.5202257980826058,8.333333333333334,10,1.0,0.6666666666666666,0.5790316874296586,0.48879996171483997
UNSW,2,36,random,topn,1.2255529996735095,0.08618423373102337,0.6283222091952947,8.666666666666666,10,1.0,0.0,0.1931595215322858,1.3808392164078322
UNSW,2,36,random,random_n,1.039411936796989,0.4030214857379225,0.6496591562024567,7.333333333333333,10,1.0,0.0,0.4685288748319721,1.3808392164078322
UNSW,2,37,random,topn,0.7102935903266409,0.6190296210774089,0.5590304374186107,5.333333333333333,10,1.0,0.0,0.2585406763581956,1.1855603974737305
UNSW,2,37,random,random_n,0.5964419362971197,0.4449541176494082,0.6014135208051862,6.333333333333333,10,1.0,0.0,0.12112791455994378,1.1855603974737305
UNSW,2,38,random,topn,1.0132831365251915,0.24527990421691637,0.6111162754442986,7.666666666666667,10,1.0,0.0,0.50717684890345,1.5086206753410876
UNSW,2,38,random,random_n,1.4671089492260687,0.08800712135366909,0.47890758517369775,8.0,10,1.0,0.3333333333333333,0.7025801660410629,1.5086206753410876
UNSW,2,39,random,topn,1.3000118691431801,0.280761434931037,0.5560813645307207,7.666666666666667,10,1.0,0.0,0.3331989143474435,1.474565649003418
UNSW,2,39,random,random_n,0.9935257082547446,0.7070384075428268,0.6450796132208474,5.333333333333333,9,0.9,0.0,0.5011261448722472,1.474565649003418
UNSW,2,40,random,topn,0.6016334786676523,0.43421390008126365,0.6559303321554428,6.0,10,1.0,0.0,0.07833958336599871,1.0683551975658754
UNSW,2,40,random,random_n,0.5868995599614792,0.4388105813698809,0.6169666433385331,5.666666666666667,10,1.0,0.3333333333333333,0.3430305926897442,1.0683551975658754
UNSW,2,41,random,topn,0.7895102027640287,0.32603812194877485,0.5783026060118549,7.333333333333333,10,1.0,0.0,0.11218910977413109,0.7725796030346761
UNSW,2,41,random,random_n,0.46027973880261075,0.6509338491001979,0.6367199708522352,3.0,8,0.8,0.6666666666666666,0.6998895055939371,0.7725796030346761
UNSW,2,42,random,topn,0.9682062876351575,0.6848152649484759,0.5014976260949738,6.333333333333333,10,1.0,0.3333333333333333,0.5256049687011898,-0.0
UNSW,2,42,random,random_n,0.7689521236165454,0.6483235199120253,0.5343610507372528,6.333333333333333,10,1.0,1.0,0.9554352071018112,-0.0
UNSW,2,43,random,topn,1.1974225224035437,0.2752490001219825,0.49410020724495873,8.0,10,1.0,0.3333333333333333,0.33807852958250734,-0.0
UNSW,2,43,random,random_n,0.42191113810500575,0.35958453282156905,0.6427510063538762,3.6666666666666665,7,0.7,0.3333333333333333,0.6039000176900146,-0.0
UNSW,2,44,random,topn,0.4937201196840772,0.34947980637957693,0.5888119503003328,5.333333333333333,10,1.0,0.0,0.1663274047103758,1.145839586890181
UNSW,2,44,random,random_n,0.5772419691244396,0.4121430310429679,0.5940429209555557,4.666666666666667,9,0.9,0.0,0.32063404515668065,1.145839586890181
UNSW,2,45,random,topn,1.2748531547739748,0.13977397720592463,0.6042939766505432,8.0,10,1.0,0.0,0.010665566019476415,-0.0
UNSW,2,45,random,random_n,0.6002669975267519,0.4253597391237998,0.5762246534974768,4.333333333333333,9,0.9,0.6666666666666666,0.7804422648625936,-0.0
UNSW,2,46,random,topn,0.5066155696924327,0.3758583696421274,0.6072575157617147,5.0,9,0.9,0.3333333333333333,0.3089544937430785,0.7601897477267479
UNSW,2,46,random,random_n,0.4525598222768066,0.3592220233621358,0.6090337824460601,4.666666666666667,7,0.7,0.0,0.24384398560847284,0.7601897477267479
UNSW,2,47,random,topn,1.1937664151084748,0.28913095637048913,0.5110557199199292,9.0,10,1.0,0.3333333333333333,0.5053568117810522,1.003681462200492
UNSW,2,47,random,random_n,0.6772484886812457,0.5360139288904116,0.5838252010284605,6.333333333333333,9,0.9,0.0,0.2571112383623855,1.003681462200492
UNSW,2,48,random,topn,0.4227487719711526,0.3216169818467269,0.6261919164327968,4.666666666666667,9,0.9,0.3333333333333333,0.42973930073383765,0.7209706113254837
UNSW,2,48,random,random_n,0.7561509495019184,0.451981055107062,0.7104078181232015,5.666666666666667,10,1.0,0.0,0.14759235235129456,0.7209706113254837
UNSW,2,49,random,topn,1.2139442840493695,0.16885830671986407,0.5284323839839046,7.666666666666667,10,1.0,0.6666666666666666,0.7910917088362553,1.5879357071879205
UNSW,2,49,random,random_n,0.5293484143658476,0.449680019510042,0.6185790318998666,5.333333333333333,10,1.0,0.3333333333333333,0.3917302851170315,1.5879357071879205
UNSW,3,0,label_affinity,topn,0.7411756017175405,0.2539086966824351,0.657592624462489,7.0,9,0.9,1.0,0.9472755869242003,0.4789575217300045
UNSW,3,0,label_affinity,random_n,0.961032848333197,0.7109704193652849,0.48658028658433716,6.666666666666667,10,1.0,0.0,0.08958142823538234,0.4789575217300045
UNSW,3,1,label_affinity,topn,0.24032353710849455,0.33986880553630683,0.6085070002271779,3.6666666666666665,9,0.9,1.0,0.8099498918684276,0.9357671657695651
UNSW,3,1,label_affinity,random_n,0.9990697506418963,0.4707467302967161,0.5254984445927849,8.0,10,1.0,0.0,0.2165665795822046,0.9357671657695651
UNSW,3,2,label_affinity,topn,1.0681124742314128,0.48438551910919764,0.6818115281826153,7.333333333333333,10,1.0,1.0,0.8491772351520576,1.3107748547182532
UNSW,3,2,label_affinity,random_n,1.2104164530938617,0.3106259660416658,0.5290323708914121,7.0,10,1.0,0.3333333333333333,0.5162995284693888,1.3107748547182532
UNSW,3,3,label_affinity,topn,0.6816494836817805,0.13714483541837905,0.5747437287067941,7.666666666666667,10,1.0,1.0,0.9526377888104065,0.8992423031923262
UNSW,3,3,label_affinity,random_n,1.0760668507905262,0.0540964641663619,0.6426612891073341,8.0,10,1.0,0.0,0.2255846184838164,0.8992423031923262
UNSW,3,4,label_affinity,topn,0.7328959922573276,0.21927587844757848,0.6283134843038053,6.666666666666667,9,0.9,1.0,0.9754908280823938,1.0992452813827027
UNSW,3,4,label_affinity,random_n,0.38653035741642605,0.315404485655828,0.641324641132941,3.6666666666666665,7,0.7,0.0,0.16722724694599903,1.0992452813827027
UNSW,3,5,label_affinity,topn,0.8640695236760765,0.2745297606164815,0.6229047463428884,7.0,9,0.9,1.0,0.9713920291442468,0.7794463541986179
UNSW,3,5,label_affinity,random_n,1.040105313475884,0.1318188824995815,0.5575933547921958,7.666666666666667,10,1.0,0.3333333333333333,0.39015627070826014,0.7794463541986179
UNSW,3,6,label_affinity,topn,0.9950668670926587,0.15917081181508733,0.472101289975247,9.333333333333334,10,1.0,1.0,0.9630755805855721,1.0549739927579818
UNSW,3,6,label_affinity,random_n,0.2929073150334717,0.4142334974386244,0.6061628627930253,3.0,7,0.7,0.0,0.040243392278436624,1.0549739927579818
UNSW,3,7,label_affinity,topn,0.44719167240348523,0.3188559107171569,0.5776163909874573,5.333333333333333,10,1.0,1.0,0.9915172780661784,-0.0
UNSW,3,7,label_affinity,random_n,1.221685752607104,0.4475924377806649,0.5773220656734874,7.666666666666667,9,0.9,0.3333333333333333,0.5289572681685148,-0.0
UNSW,3,8,label_affinity,topn,1.032437905721497,0.4156657368041954,0.47395239673929046,7.666666666666667,10,1.0,0.6666666666666666,0.8722441558535118,0.8787219451004151
UNSW,3,8,label_affinity,random_n,0.9905944249468069,0.4664815000761108,0.5738368115170779,7.666666666666667,10,1.0,0.3333333333333333,0.48742927633633704,0.8787219451004151
UNSW,3,9,label_affinity,topn,0.5286285865080508,0.7475937164978045,0.5831984385908074,3.6666666666666665,9,0.9,1.0,0.9596531214086133,-0.0
UNSW,3,9,label_affinity,random_n,0.5293484143658476,0.44968001951004194,0.6185790318998666,5.333333333333333,10,1.0,0.3333333333333333,0.3758871445016874,-0.0
UNSW,3,10,label_affinity,topn,1.275166530804161,0.46304281722166274,0.436787229289402,8.333333333333334,10,1.0,0.6666666666666666,0.7549682600216873,1.2382766314281446
UNSW,3,10,label_affinity,random_n,0.7907573864868583,0.06567188482838136,0.5047175844308284,7.666666666666667,10,1.0,0.6666666666666666,0.819274469808148,1.2382766314281446
UNSW,3,11,label_affinity,topn,0.7972412423692194,0.22222946428165713,0.5504418350768437,8.333333333333334,10,1.0,1.0,0.7628959406459446,1.6975381475258606
UNSW,3,11,label_affinity,random_n,1.2456160148982172,0.35266358594421876,0.5219624491489961,8.666666666666666,10,1.0,0.0,0.4800986695078899,1.6975381475258606
UNSW,3,12,label_affinity,topn,0.9702854047478618,0.328009294704243,0.4784937899127757,7.0,9,0.9,0.6666666666666666,0.8079907922294384,1.6190094270033586
UNSW,3,12,label_affinity,random_n,0.7318454201096339,0.6020380161887823,0.531712623263351,6.333333333333333,10,1.0,0.0,0.5747725862036946,1.6190094270033586
UNSW,3,13,label_affinity,topn,0.0,0.0,0.6573443880807325,1.0,1,0.1,1.0,1.0,-0.0
UNSW,3,13,label_affinity,random_n,1.127803209661261,0.310572254828986,0.5036019646301267,8.333333333333334,10,1.0,0.3333333333333333,0.46776526479643804,-0.0
UNSW,3,14,label_affinity,topn,1.3973988562031092,0.050703068556945056,0.6659385408249207,8.333333333333334,10,1.0,0.0,0.41632287830087505,1.3926414175763133
UNSW,3,14,label_affinity,random_n,0.6984312066823181,0.1796016522475267,0.6450501302214181,5.0,7,0.7,0.0,0.11316277230820547,1.3926414175763133
UNSW,3,15,label_affinity,topn,1.343109171081119,0.13031018697220503,0.6669730392142199,7.666666666666667,10,1.0,0.0,0.5817749728529653,0.6310578000107202
UNSW,3,15,label_affinity,random_n,1.144635538809962,0.29768538756236146,0.5678419925078594,7.333333333333333,10,1.0,0.0,0.22031712425554192,0.6310578000107202
UNSW,3,16,label_affinity,topn,0.0,0.0,0.6573443880807325,1.0,1,0.1,1.0,0.9577626612182787,0.6222600956388348
UNSW,3,16,label_affinity,random_n,1.2044282316944634,0.2934343261663745,0.6004108926235053,9.333333333333334,10,1.0,0.0,0.08296300737039759,0.6222600956388348
UNSW,3,17,label_affinity,topn,0.5286285865080508,0.7475937164978045,0.5831984385908074,3.6666666666666665,9,0.9,1.0,0.7905538517148086,0.8664003453880458
UNSW,3,17,label_affinity,random_n,1.3675948110706406,0.1435461440486339,0.628876653617862,8.666666666666666,10,1.0,0.0,0.2751739400170707,0.8664003453880458
UNSW,3,18,label_affinity,topn,1.2672911520883503,0.08702548032416539,0.6744578436280465,8.333333333333334,10,1.0,1.0,0.9001413587292236,0.38701146921460206
UNSW,3,18,label_affinity,random_n,0.9180087791350439,0.440934174605926,0.5496453681761241,8.333333333333334,10,1.0,0.0,0.14245714604536372,0.38701146921460206
UNSW,3,19,label_affinity,topn,0.0,0.0,0.6573443880807325,1.0,1,0.1,1.0,0.987205577118942,0.620604405884972
UNSW,3,19,label_affinity,random_n,0.9489808144622756,0.28262207404801537,0.6300149469499495,8.0,10,1.0,0.0,0.11852859946154555,0.620604405884972
UNSW,3,20,label_affinity,topn,1.0566177542519581,0.47803989848816436,0.624383177345307,7.333333333333333,10,1.0,1.0,0.8218693069614843,1.1646191568440238
UNSW,3,20,label_affinity,random_n,0.6526891986004593,0.6324369023780707,0.5944578601743832,5.666666666666667,10,1.0,0.0,0.20130143735405556,1.1646191568440238
UNSW,3,21,label_affinity,topn,1.200153970972893,0.3542787497602592,0.46858828466075164,8.666666666666666,10,1.0,1.0,0.8674567501516806,1.5403068243488547
UNSW,3,21,label_affinity,random_n,1.0395317826102728,0.2994510651584022,0.5490229490696362,8.0,10,1.0,0.3333333333333333,0.5478279152093591,1.5403068243488547
UNSW,3,22,label_affinity,topn,0.8578675541269657,0.2859518358102706,0.5492375739211318,8.666666666666666,10,1.0,1.0,0.8753698877947554,1.0214075594107743
UNSW,3,22,label_affinity,random_n,1.1856232131630253,0.2338546824500453,0.5224631362724071,9.333333333333334,10,1.0,0.6666666666666666,0.6478753105108325,1.0214075594107743
UNSW,3,23,label_affinity,topn,1.5097027688704872,0.06343977830902055,0.4140402579209829,9.0,10,1.0,0.3333333333333333,0.8458308858760648,1.187873368654881
UNSW,3,23,label_affinity,random_n,0.8241314609250052,0.26495004542691397,0.7067097180697178,7.333333333333333,10,1.0,0.0,0.49567498332863086,1.187873368654881
UNSW,3,24,label_affinity,topn,1.0088075977890842,0.4344511466486226,0.5873643807523917,8.333333333333334,10,1.0,1.0,0.8894534011155604,1.0140057679155223
UNSW,3,24,label_affinity,random_n,1.4182662406487327,0.21831649246824592,0.6118939264468527,7.333333333333333,10,1.0,0.0,0.20626330220260836,1.0140057679155223
UNSW,3,25,label_affinity,topn,0.8991567376496024,0.3622225375347607,0.7229090370496175,5.666666666666667,9,0.9,1.0,0.8389270177774181,1.3452590146566168
UNSW,3,25,label_affinity,random_n,0.8059790174978595,0.2536223071987568,0.7227941941917758,5.666666666666667,9,0.9,0.3333333333333333,0.4304574355633692,1.3452590146566168
UNSW,3,26,label_affinity,topn,1.440501067652043,0.04232868382274388,0.556397612222503,8.333333333333334,10,1.0,1.0,0.7759512571476419,1.0089416943992031
UNSW,3,26,label_affinity,random_n,1.1176981297552901,0.25795682659329894,0.6111942428693187,6.666666666666667,10,1.0,0.0,0.2568172960644226,1.0089416943992031
UNSW,3,27,label_affinity,topn,0.7858830524371084,0.25327231656447163,0.6264837148026342,6.0,8,0.8,1.0,0.9907379413486569,0.705724687126456
UNSW,3,27,label_affinity,random_n,1.0951430382791052,0.3148185220894023,0.5137361155887208,7.0,10,1.0,0.3333333333333333,0.3587338759391561,0.705724687126456
UNSW,3,28,label_affinity,topn,1.2881155199368177,0.20107988411035982,0.6033240299613779,8.0,9,0.9,1.0,0.8150032526208575,1.4660983375448788
UNSW,3,28,label_affinity,random_n,1.1122158076702722,0.19323811301913146,0.5876182179286514,7.666666666666667,10,1.0,0.3333333333333333,0.3948138635737127,1.4660983375448788
UNSW,3,29,label_affinity,topn,0.24032353710849455,0.33986880553630683,0.6085070002271779,3.6666666666666665,9,0.9,1.0,0.8867640810706267,1.5858857595241524
UNSW,3,29,label_affinity,random_n,1.0698473427481414,0.31017745599687724,0.5150743006045039,8.666666666666666,10,1.0,0.3333333333333333,0.602438672856678,1.5858857595241524
UNSW,3,30,label_affinity,topn,0.7972412423692194,0.22222946428165707,0.5504418350768436,8.333333333333334,10,1.0,1.0,0.9797133755139414,0.7959587416037536
UNSW,3,30,label_affinity,random_n,0.7217403402036631,0.5696788583469002,0.6393049015025428,4.666666666666667,9,0.9,0.0,0.10067697982272687,0.7959587416037536
UNSW,3,31,label_affinity,topn,1.1016239817278135,0.15895305527949485,0.4785521364109418,6.666666666666667,10,1.0,0.3333333333333333,0.8415209066455477,1.4325519240824531
UNSW,3,31,label_affinity,random_n,1.130262065175703,0.3337016109082725,0.5817843826655178,8.666666666666666,10,1.0,0.0,0.537571228283288,1.4325519240824531
UNSW,3,32,label_affinity,topn,1.3280048956344548,0.14096552040493662,0.5670986467013969,8.666666666666666,10,1.0,0.6666666666666666,0.8159585913325094,1.4720669388230196
UNSW,3,32,label_affinity,random_n,0.38194652896339365,0.5401539613613595,0.6663930911881729,3.0,8,0.8,0.3333333333333333,0.2714603788144414,1.4720669388230196
UNSW,3,33,label_affinity,topn,0.9102526851144922,0.31302345162620593,0.4701380304072815,7.666666666666667,10,1.0,0.6666666666666666,0.8539860435150765,0.9344006471922099
UNSW,3,33,label_affinity,random_n,0.6402166208677001,0.4554405037493351,0.6483259864260312,5.666666666666667,10,1.0,0.6666666666666666,0.6948621304468912,0.9344006471922099
UNSW,3,34,label_affinity,topn,0.964232467832281,0.13521803259404222,0.6069744724907523,6.666666666666667,9,0.9,1.0,0.9727853494911382,0.44944692046029017
UNSW,3,34,label_affinity,random_n,0.4756721805381579,0.3430219600725408,0.6708761060738326,5.0,9,0.9,0.0,0.06130897866958492,0.44944692046029017
UNSW,3,35,label_affinity,topn,0.9515380655207424,0.11198638442715037,0.5178044796356315,9.333333333333334,10,1.0,1.0,0.9776396565871809,0.48879996171483997
UNSW,3,35,label_affinity,random_n,0.6767830846033259,0.47858496783156906,0.710920685578298,5.666666666666667,10,1.0,0.3333333333333333,0.3390198779847166,0.48879996171483997
UNSW,3,36,label_affinity,topn,1.354325246377334,0.24923674774954646,0.650381663697459,8.666666666666666,10,1.0,0.6666666666666666,0.8106112373941512,1.3808392164078322
UNSW,3,36,label_affinity,random_n,0.5648634649729859,0.4057013761533698,0.5783697238057077,5.0,9,0.9,0.0,0.1663845425523819,1.3808392164078322
UNSW,3,37,label_affinity,topn,0.8996275023321906,0.08480288299663194,0.5237224605274188,8.666666666666666,9,0.9,1.0,0.9728108296843431,1.1855603974737305
UNSW,3,37,label_affinity,random_n,1.1924974641955375,0.20323214402054615,0.4902645999091167,8.333333333333334,10,1.0,0.3333333333333333,0.5173266071934813,1.1855603974737305
UNSW,3,38,label_affinity,topn,1.2337289188287153,0.2528679238309169,0.5732006478995161,8.0,10,1.0,0.6666666666666666,0.8367508770806973,1.5086206753410876
UNSW,3,38,label_affinity,random_n,0.7225334929828593,0.5110639462148622,0.6295786699267092,5.666666666666667,9,0.9,0.6666666666666666,0.5740420634915221,1.5086206753410876
UNSW,3,39,label_affinity,topn,1.306811463373615,0.3153649217381435,0.5851431073894134,7.333333333333333,10,1.0,0.3333333333333333,0.802946194784346,1.474565649003418
UNSW,3,39,label_affinity,random_n,1.3909773863627126,0.2248332674360748,0.5526437233176827,8.333333333333334,10,1.0,0.0,0.39888512477436405,1.474565649003418
UNSW,3,40,label_affinity,topn,0.9493009005540888,0.4923461108922214,0.551369650394809,7.0,10,1.0,1.0,0.861052245464761,1.0683551975658754
UNSW,3,40,label_affinity,random_n,1.217452424984298,0.3618475914506636,0.520418955248232,8.333333333333334,10,1.0,0.3333333333333333,0.5645836859436256,1.0683551975658754
UNSW,3,41,label_affinity,topn,0.20742003187961158,0.29333622219200645,0.6445221818998227,2.3333333333333335,5,0.5,1.0,0.9360505478467958,0.7725796030346761
UNSW,3,41,label_affinity,random_n,0.8759837071341873,0.6676107902885777,0.585222224092017,6.333333333333333,10,1.0,0.3333333333333333,0.5854051162631086,0.7725796030346761
UNSW,3,42,label_affinity,topn,0.20686813529499068,0.2925557225570081,0.6264537788410119,2.6666666666666665,6,0.6,1.0,0.9957351923729806,-0.0
UNSW,3,42,label_affinity,random_n,1.1124500925816938,0.20036468727751203,0.7168222529572369,6.0,10,1.0,0.3333333333333333,0.2618366999964125,-0.0
UNSW,3,43,label_affinity,topn,0.44774356898810613,0.3191568779920373,0.5956847940462681,5.0,10,1.0,1.0,0.9817029727659574,-0.0
UNSW,3,43,label_affinity,random_n,0.8808281568695978,0.4325149335684559,0.5862446617044818,8.333333333333334,10,1.0,0.3333333333333333,0.3409705034939519,-0.0
UNSW,3,44,label_affinity,topn,1.0143484461964907,0.44381756863095945,0.7019972840814569,7.0,10,1.0,1.0,0.8697749016632,1.145839586890181
UNSW,3,44,label_affinity,random_n,1.1207911846007461,0.2580362866566381,0.5688877523064257,7.0,10,1.0,0.0,0.18218826177668915,1.145839586890181
UNSW,3,45,label_affinity,topn,0.25752653434489203,0.364197517541487,0.6047364975720901,3.0,7,0.7,1.0,0.9827778121127991,-0.0
UNSW,3,45,label_affinity,random_n,0.7644168747287088,0.5456799019653469,0.5327300763607884,5.666666666666667,10,1.0,0.6666666666666666,0.5798648177262776,-0.0
UNSW,3,46,label_affinity,topn,1.260280404860189,0.20505982701458608,0.49082608350894996,10.0,10,1.0,1.0,0.8682595121550407,0.7601897477267479
UNSW,3,46,label_affinity,random_n,0.8250133439813606,0.612499421715937,0.6972148424877966,6.0,10,1.0,0.0,0.06389423093697784,0.7601897477267479
UNSW,3,47,label_affinity,topn,1.0465922311413463,0.11703903401310851,0.5422164473988814,9.333333333333334,10,1.0,1.0,0.9509875864805132,1.003681462200492
UNSW,3,47,label_affinity,random_n,0.5926547494309138,0.41915391786416556,0.586966599713728,5.333333333333333,9,0.9,0.3333333333333333,0.4763185842859356,1.003681462200492
UNSW,3,48,label_affinity,topn,0.5286285865080508,0.7475937164978045,0.5831984385908074,3.6666666666666665,9,0.9,1.0,0.9590220096397957,0.7209706113254837
UNSW,3,48,label_affinity,random_n,1.4904838661765414,0.10436172017608306,0.5453583632601696,9.333333333333334,10,1.0,0.3333333333333333,0.4653480646644992,0.7209706113254837
UNSW,3,49,label_affinity,topn,1.1641509285332408,0.291426175412748,0.498929492968037,8.666666666666666,10,1.0,0.6666666666666666,0.7828816633561969,1.5879357071879205
UNSW,3,49,label_affinity,random_n,0.6460273697975673,0.4576851026107543,0.5284516012567955,6.0,9,0.9,0.6666666666666666,0.39155157749313246,1.5879357071879205
UNSW,3,0,random,topn,0.8461603348221648,0.606749959526039,0.7009614951186255,4.666666666666667,10,1.0,0.0,0.04622969350941957,0.4789575217300045
UNSW,3,0,random,random_n,1.2545892578359872,0.403804236226378,0.5413068840008425,9.0,10,1.0,0.0,0.06844974921332703,0.4789575217300045
UNSW,3,1,random,topn,0.7490648329999218,0.10065364297036657,0.5849186086790912,5.333333333333333,9,0.9,0.6666666666666666,0.4624329129802187,0.9357671657695651
UNSW,3,1,random,random_n,0.8308200771993222,0.3943780522691941,0.7069840333533292,6.0,10,1.0,0.0,0.44444878078185424,0.9357671657695651
UNSW,3,2,random,topn,1.0632275869363903,0.10204209570688111,0.560944499900354,7.666666666666667,10,1.0,0.0,0.3505498225154399,1.3107748547182532
UNSW,3,2,random,random_n,0.5448700579334981,0.41741561457474113,0.6098154561821648,5.0,9,0.9,0.0,0.2699508127774621,1.3107748547182532
UNSW,3,3,random,topn,0.7385014774125306,0.1037308076283523,0.6492435720132699,6.0,7,0.7,0.0,0.06788237059151452,0.8992423031923262
UNSW,3,3,random,random_n,0.9504943379883284,0.12379750288386737,0.5675783819838821,7.666666666666667,9,0.9,0.3333333333333333,0.38295925258940583,0.8992423031923262
UNSW,3,4,random,topn,0.6583157254675075,0.6760618571976517,0.6470993528512455,4.333333333333333,9,0.9,0.0,0.23827016223963224,1.0992452813827027
UNSW,3,4,random,random_n,1.0921670175762876,0.39375868845758905,0.563282752987906,7.666666666666667,9,0.9,0.3333333333333333,0.3660297291373351,1.0992452813827027
UNSW,3,5,random,topn,0.9408278474851252,0.23729696593003496,0.5817047975489408,7.0,10,1.0,0.3333333333333333,0.5380166022722214,0.7794463541986179
UNSW,3,5,random,random_n,1.0043546859115478,0.054225928785985845,0.6751603696047926,7.0,10,1.0,0.3333333333333333,0.3414513408099545,0.7794463541986179
UNSW,3,6,random,topn,0.334560487400164,0.47313997871546487,0.5877312156049752,3.6666666666666665,9,0.9,0.3333333333333333,0.3335074867114915,1.0549739927579818
